Id,Rcvr,HasSig,Icao,Bad,Reg,FSeen,CMsgs,Alt,GAlt,AltT,Tisb,TrkH,Type,Mdl,Man,CNum,Op,OpIcao,Sqk,VsiT,WTC,Species,Engines,EngType,EngMount,Mil,Cou,HasPic,Interested,FlightsCount,Gnd,SpdTyp,CallSus,Trt,Year,Icon
5254276,1,FALSE,502C84,FALSE,YL-RAI,/Date(1530673453646)/,782,22000,22000,0,FALSE,FALSE,AT72,ATR 72-200(F),ATR,493,RAF Avia,MTL,,0,2,1,2,2,0,FALSE,Latvia,FALSE,FALSE,0,,0,FALSE,1,1996,place
4951538,1,FALSE,4B8DF2,FALSE,TC-COR,/Date(1530673453646)/,933,37000,37012,0,FALSE,FALSE,B738,Boeing 737NG 800/W,Boeing,42058,Corendon Air,CAI,,0,2,1,2,3,0,FALSE,Turkey,FALSE,FALSE,0,,0,FALSE,2,2017,place
11294824,1,TRUE,AC5868,FALSE,N895FD,/Date(1530673453646)/,1024,37025,37055,0,FALSE,FALSE,B77L,BOEING CO 777-FS2,Boeing,41749,FedEx,FDX,1137,0,3,1,2,3,0,FALSE,United States,FALSE,FALSE,0,,0,FALSE,2,2013,place
4755884,1,TRUE,4891AC,FALSE,SP-ENM,/Date(1530673453646)/,1080,36000,36080,0,FALSE,FALSE,B738,Boeing 737NG 8CX/W,Boeing,32367,Enter Air,ENT,6214,0,2,1,2,3,0,FALSE,Poland,FALSE,FALSE,0,,0,FALSE,2,2002,place
10951491,1,TRUE,A71B43,FALSE,N557UW,/Date(1530673453646)/,1080,33975,34144,0,FALSE,FALSE,A321,2012 AIRBUS A321-231,Airbus,5269,"US AIRWAYS INC     - FORT WORTH, TX",AAL,5761,0,2,1,2,3,0,FALSE,United States,FALSE,FALSE,0,,0,FALSE,2,2012,place
11402656,1,TRUE,ADFDA0,FALSE,RSS-A1,/Date(1530673453646)/,1058,6500,6500,0,FALSE,FALSE,SW4,Swearingen C-26A (RC) Metro III,Swearingen,AC-743B,Barbados Defence Force,,1020,0,2,1,2,2,0,TRUE,United States,FALSE,FALSE,0,,0,FALSE,1,1989,place
4224214,1,TRUE,4074D6,FALSE,,/Date(1530673453646)/,1077,41000,41260,0,FALSE,FALSE,,,,,,,,0,0,0,,0,0,FALSE,United Kingdom,FALSE,FALSE,0,,0,FALSE,2,,place
11363533,1,TRUE,AD64CD,FALSE,N962NN,/Date(1530673453646)/,1087,37000,37290,0,FALSE,FALSE,B738,2014 BOEING 737-823,Boeing,33331,American Airlines,AAL,7467,0,2,1,2,3,0,FALSE,United States,FALSE,FALSE,0,,0,FALSE,2,2014,place
12587899,1,TRUE,C0137B,FALSE,C-FHJU,/Date(1530673453630)/,963,36000,36169,0,FALSE,FALSE,E190,Embraer EMB-190 AR,Embraer,19000044,Air Canada,ACA,6252,0,2,1,2,3,0,FALSE,Canada,FALSE,FALSE,0,FALSE,0,FALSE,2,2006,place
3787096,1,TRUE,39C958,FALSE,F-HSKY,/Date(1530673453630)/,1083,40000,40050,0,FALSE,FALSE,A333,Airbus A330 343E,Airbus,1359,Corsair International,CRL,,0,3,1,2,3,0,FALSE,France,FALSE,FALSE,0,FALSE,0,FALSE,2,2012,place
11009744,1,FALSE,A7FED0,FALSE,N614NK,/Date(1530673453630)/,769,36975,36975,0,FALSE,FALSE,A320,2012 AIRBUS A320-232,Airbus,5132,Spirit Airlines,NKS,6665,0,2,1,2,3,0,FALSE,United States,FALSE,FALSE,0,FALSE,0,FALSE,2,2012,place
66009,1,FALSE,0101D9,FALSE,SU-TMK,/Date(1530673453630)/,754,36000,36110,0,FALSE,FALSE,B738,Boeing 737NG 82R/W,Boeing,35702,FlyEgypt,FEG,5150,0,2,1,2,3,0,FALSE,Egypt,FALSE,FALSE,0,FALSE,0,FALSE,2,2009,place
854648,1,TRUE,0D0A78,FALSE,XA-ADV,/Date(1530673453630)/,1044,6781,6861,0,FALSE,FALSE,B738,Boeing 737NG 8AS/W,Boeing,29930,Aerom?xico,AMX,,0,2,1,2,3,0,FALSE,Mexico,FALSE,FALSE,0,TRUE,0,FALSE,2,2001,place
11230875,1,FALSE,AB5E9B,FALSE,N8311Q,/Date(1530673453630)/,868,5128,5397,0,FALSE,FALSE,B738,2012 BOEING 737-8H4,Boeing,38808,Southwest Airlines,SWA,7270,0,2,1,2,3,0,FALSE,United States,FALSE,FALSE,0,FALSE,0,FALSE,2,2012,place
11193394,1,TRUE,AACC32,FALSE,N795SK,/Date(1530673453630)/,1087,36000,36151,0,FALSE,FALSE,CRJ7,2010 BOMBARDIER INC CL-600-2C10,Bombardier,10299,SkyWest Airlines,SKW,1312,0,2,1,2,3,1,FALSE,United States,FALSE,FALSE,0,,0,FALSE,2,2010,place
4624632,1,FALSE,4690F8,FALSE,SX-DGX,/Date(1530673453630)/,1093,37000,37050,0,FALSE,FALSE,A320,Airbus A320 232,Airbus,1996,Aegean Airlines,AEE,4430,0,2,1,2,3,0,FALSE,Greece,FALSE,FALSE,0,,0,FALSE,2,2003,place
8933742,1,TRUE,88516E,FALSE,HS-TKN,/Date(1530673453630)/,1071,24000,24080,0,FALSE,FALSE,B773,Boeing 777 3ALER,Boeing,41523,Thai Airways International,THA,3244,0,3,1,2,3,0,FALSE,Thailand,FALSE,FALSE,0,FALSE,0,FALSE,2,2013,place
10576499,1,FALSE,A16273,FALSE,N189DN,/Date(1530673453630)/,849,36000,35820,0,FALSE,FALSE,B763,1997 BOEING 767-332,Boeing,25990,Delta Air Lines,DAL,7157,0,3,1,2,3,0,FALSE,United States,FALSE,FALSE,0,FALSE,0,FALSE,2,1997,place
3958374,1,TRUE,3C6666,FALSE,D-AISF,/Date(1530673453630)/,1075,31125,31175,0,FALSE,FALSE,A321,Airbus A321 231,Airbus,1260,Lufthansa,DLH,1000,0,2,1,2,3,0,FALSE,Germany,FALSE,FALSE,0,,0,FALSE,2,2000,place
11262589,1,TRUE,ABDA7D,FALSE,N863FD,/Date(1530673453630)/,1073,37000,37110,0,FALSE,FALSE,B77L,2012 BOEING CO 777-FS2,Boeing,37734,FedEx,FDX,,0,3,1,2,3,0,FALSE,United States,FALSE,FALSE,0,,0,FALSE,2,2012,place
4221445,1,TRUE,406A05,FALSE,G-XLEF,/Date(1530673453630)/,1099,38000,38110,0,FALSE,FALSE,A388,Airbus A380 841,Airbus,151,British Airways,BAW,3232,0,3,1,4,3,0,FALSE,United Kingdom,FALSE,FALSE,0,,0,FALSE,2,2013,place
4886860,1,TRUE,4A914C,FALSE,SE-DJL,/Date(1530673453630)/,1083,41000,41281,0,FALSE,FALSE,FA7X,Dassault Falcon 7X,Dassault,40,Bromma Business Jet AB,JET,,0,2,1,3,3,1,FALSE,Sweden,FALSE,FALSE,0,,0,FALSE,2,2008,place
11048427,1,TRUE,A895EB,FALSE,N652UA,/Date(1530673453630)/,1096,34975,35055,0,FALSE,FALSE,B763,1992 BOEING 767-322,Boeing,25390,United Airlines,UAL,,0,3,1,2,3,0,FALSE,United States,FALSE,FALSE,0,,0,FALSE,2,1992,place
10785855,1,TRUE,A4943F,FALSE,N39416,/Date(1530673453630)/,1041,11475,11558,0,FALSE,FALSE,B739,2008 BOEING 737-924ER,Boeing,37093,United Airlines,UAL,6477,0,2,1,2,3,0,FALSE,United States,FALSE,FALSE,0,FALSE,0,FALSE,2,2008,place
3934705,1,TRUE,3C09F1,FALSE,D-ASTW,/Date(1530673453630)/,1091,36025,36105,0,FALSE,FALSE,A321,Airbus A321 211,Airbus,970,Germania,GMI,,0,2,1,2,3,0,FALSE,Germany,FALSE,FALSE,0,,0,FALSE,2,1999,place
10715041,1,TRUE,A37FA1,FALSE,N32404,/Date(1530673453630)/,1064,33000,33301,0,FALSE,FALSE,B739,2001 BOEING 737-924,Boeing,30121,United Airlines,UAL,2472,0,2,1,2,3,0,FALSE,United States,FALSE,FALSE,0,,0,FALSE,2,2001,place
10841551,1,TRUE,A56DCF,FALSE,N449UA,/Date(1530673453630)/,1050,33975,34014,0,FALSE,FALSE,A320,1998 AIRBUS INDUSTRIE A320-232,Airbus,851,United Airlines,UAL,,0,2,1,2,3,0,FALSE,United States,FALSE,FALSE,0,FALSE,0,FALSE,2,1998,place
3951280,1,FALSE,3C4AB0,FALSE,D-ABUP,/Date(1530673453630)/,855,35000,35012,0,FALSE,FALSE,B763,Boeing 767 3Q8ER,Boeing,30048,Condor Flugdienst,CFG,6605,1,3,1,2,3,0,FALSE,Germany,FALSE,FALSE,0,FALSE,0,FALSE,5,2001,place
11058416,1,FALSE,A8BCF0,FALSE,N662PD,/Date(1530673453630)/,791,1200,1180,0,FALSE,FALSE,AS50,Eurocopter AS350-B2,EUROCOPTER ,4069,Los Angeles Police Department,,1200,0,1,4,1,2,0,FALSE,United States,FALSE,TRUE,0,FALSE,0,FALSE,2,2006,place
11183283,1,FALSE,AAA4B3,FALSE,N785SK,/Date(1530673453630)/,989,14075,14326,0,FALSE,FALSE,CRJ7,2009 BOMBARDIER INC CL-600-2C10,Bombardier,10285,SkyWest Airlines,SKW,3766,0,2,1,2,3,1,FALSE,United States,FALSE,FALSE,0,,0,FALSE,2,2009,place
10900683,1,TRUE,A654CB,FALSE,N507JT,/Date(1530673453630)/,1080,1750,2051,0,FALSE,FALSE,A320,2000 AIRBUS INDUSTRIE A320-232,Airbus,1240,JetBlue Airways,JBU,,0,2,1,2,3,0,FALSE,United States,FALSE,FALSE,0,,0,FALSE,2,2000,place
10765773,1,TRUE,A445CD,FALSE,N37456,/Date(1530673453630)/,1105,36000,36121,0,FALSE,FALSE,B739,2012 BOEING 737-924ER,Boeing,37205,United Airlines,UAL,3272,0,2,1,2,3,0,FALSE,United States,FALSE,FALSE,0,FALSE,0,FALSE,2,2012,place
262280,1,TRUE,40088,FALSE,ET-ARF,/Date(1530673453630)/,1063,39975,39937,0,FALSE,FALSE,B788,Boeing 787 8,Boeing,34752,Ethiopian Airlines,ETH,,0,3,1,2,3,0,FALSE,Ethiopia,FALSE,FALSE,0,,0,FALSE,2,2014,place
10494762,1,TRUE,A0232A,FALSE,N108HQ,/Date(1530673453630)/,1021,34000,34139,0,FALSE,FALSE,E75S,2007 EMBRAER-EMPRESA BRASILEIRA DE ERJ 170-200 LR,Embraer,17000166,"REPUBLIC AIRLINE INC     - INDIANAPOLIS, IN",RPA,7150,1,2,1,2,3,0,FALSE,United States,FALSE,FALSE,0,,0,FALSE,2,2007,place
3754477,1,TRUE,3949ED,FALSE,F-GSPN,/Date(1530673453630)/,1080,36975,36955,0,FALSE,FALSE,B772,Boeing 777 228ER,Boeing,29011,Air France,AFR,,0,3,1,2,3,0,FALSE,France,FALSE,FALSE,0,,0,FALSE,2,2000,place
5025724,1,FALSE,4CAFBC,FALSE,EI-GGP,/Date(1530673453630)/,1058,40000,39820,0,FALSE,FALSE,A332,A330-200,Airbus,521,Air Italy,ISS,,0,3,1,2,3,0,FALSE,Ireland,FALSE,FALSE,0,,0,FALSE,2,2003,place
11355980,1,FALSE,AD474C,FALSE,N955AT,/Date(1530673453630)/,1036,3700,4019,0,FALSE,FALSE,B712,2000 BOEING 717-200,Boeing,55017,"WELLS FARGO BANK NORTHWEST NA TRUSTEE     - SALT LAKE CITY, UT",DAL,,0,2,1,2,3,1,FALSE,United States,FALSE,FALSE,0,,0,FALSE,2,2000,place
10651903,1,TRUE,A288FF,FALSE,N26210,/Date(1530673453630)/,1083,37975,37975,0,FALSE,FALSE,B738,1998 BOEING 737-824,Boeing,28770,"WELLS FARGO BANK NORTHWEST NA TRUSTEE     - SALT LAKE CITY, UT",UAL,6273,0,2,1,2,3,0,FALSE,United States,FALSE,FALSE,0,FALSE,0,FALSE,1,1998,place
10707216,1,FALSE,A36110,FALSE,N317CM,/Date(1530673453630)/,678,0,219,0,FALSE,FALSE,B763,1988 BOEING 767-338,Boeing,24317,"CARGO AIRCRAFT MANAGEMENT INC     - WILMINGTON, OH",ABX,,0,3,1,2,3,0,FALSE,United States,FALSE,FALSE,0,TRUE,0,FALSE,2,1988,place
12613818,1,FALSE,C078BA,FALSE,C-GTSR,/Date(1530673453630)/,1078,38000,38080,0,FALSE,FALSE,A332,Airbus A330 243,Airbus,966,Air Transat,TSC,,0,3,1,2,3,0,FALSE,Canada,FALSE,FALSE,0,,0,FALSE,2,2008,place
4595229,1,TRUE,461E1D,FALSE,OH-LKN,/Date(1530673453630)/,1088,26925,26739,0,FALSE,FALSE,E190,Embraer EMB-190 LR,Embraer,19000252,Finnair,FIN,273,1,2,1,2,3,0,FALSE,Finland,FALSE,FALSE,0,,0,FALSE,2,2009,place
11214779,1,TRUE,AB1FBB,FALSE,N816AW,/Date(1530673453630)/,902,38000,37988,0,FALSE,TRUE,A319,2000 AIRBUS INDUSTRIE A319-132,Airbus,1350,American Airlines,AAL,6650,0,2,1,2,3,0,FALSE,United States,FALSE,FALSE,0,,3,FALSE,2,2000,place
12595160,1,TRUE,C02FD8,FALSE,C-FSDB,/Date(1530673453630)/,1100,37075,37125,0,FALSE,FALSE,B38M,Boeing 737MAX 8,Boeing,61210,Air Canada,ACA,,0,2,1,2,3,0,FALSE,Canada,FALSE,FALSE,0,,0,FALSE,2,2017,place
10723530,1,FALSE,A3A0CA,FALSE,N33284,/Date(1530673453630)/,1114,36000,36160,0,FALSE,FALSE,B738,BOEING 737-824,Boeing,31635,United Airlines,UAL,,0,2,1,2,3,0,FALSE,United States,FALSE,FALSE,0,,0,FALSE,2,2004,place
4958799,1,FALSE,4BAA4F,FALSE,TC-JRO,/Date(1530673453630)/,1094,35850,35900,0,FALSE,FALSE,A321,Airbus A321 231,Airbus,4682,Turkish Airlines,THY,3250,0,2,1,2,3,0,FALSE,Turkey,FALSE,FALSE,0,,0,FALSE,2,2011,place
10636403,1,FALSE,A24C73,FALSE,N24702,/Date(1530673453630)/,988,13400,13639,0,FALSE,FALSE,B737,1998 BOEING 737-724,Boeing,28763,"WELLS FARGO BANK NORTHWEST NA TRUSTEE     - SALT LAKE CITY, UT",UAL,615,0,2,1,2,3,0,FALSE,United States,FALSE,FALSE,0,,0,FALSE,2,1998,place
4967593,1,FALSE,4BCCA9,FALSE,TC-SEI,/Date(1530673453630)/,838,39000,39050,0,FALSE,FALSE,B738,Boeing 737NG 8HC/W,Boeing,61170,SunExpress,SXS,6432,0,2,1,2,3,0,FALSE,Turkey,FALSE,FALSE,0,FALSE,0,FALSE,2,2015,place
4837389,1,FALSE,49D00D,FALSE,OK-TVJ,/Date(1530673453630)/,1084,2550,2541,0,FALSE,FALSE,B738,Boeing 737NG 8Q8/W,Boeing,29351,Travel Service Airlines,TVS,,0,2,1,2,3,0,FALSE,Czech Republic,FALSE,FALSE,0,,0,FALSE,2,2004,place
10788745,1,FALSE,A49F89,FALSE,N39728,/Date(1530673453630)/,1055,18375,18464,0,FALSE,FALSE,B737,1999 BOEING 737-724,Boeing,28944,"WELLS FARGO BANK NORTHWEST NA TRUSTEE     - SALT LAKE CITY, UT",UAL,2443,0,2,1,2,3,0,FALSE,United States,FALSE,FALSE,0,,0,FALSE,2,1999,place
11094786,1,TRUE,A94B02,FALSE,N69810,/Date(1530673453630)/,1078,,,0,FALSE,FALSE,B739,2013 BOEING 737-924ER,Boeing,42744,United Airlines,UAL,5754,0,2,1,2,3,0,FALSE,United States,FALSE,FALSE,0,,0,FALSE,2,2013,place
10706284,1,FALSE,A35D6C,FALSE,N316DF,/Date(1530673453630)/,1084,7900,8069,0,FALSE,FALSE,BE58,1997 RAYTHEON AIRCRAFT COMPANY 58,Beech,TH-1817,"LASER FABRICATION & MACHINE CO INC     - WELLINGTON, AL",,2651,0,1,1,2,1,0,FALSE,United States,FALSE,FALSE,0,FALSE,0,FALSE,2,1997,place
10857634,1,FALSE,A5ACA2,FALSE,N465ER,/Date(1530673453630)/,781,1525,1646,0,FALSE,FALSE,C172,2015 CESSNA 172S,Cessna,172S11606,"EMBRY-RIDDLE AERONAUTICAL UNIVERSITY INC     - DAYTONA BEACH, FL",,3311,0,1,1,1,1,0,FALSE,United States,FALSE,FALSE,0,,0,FALSE,2,2015,place
11094856,1,TRUE,A94B48,FALSE,N69830,/Date(1530673453630)/,1069,36000,36121,0,FALSE,FALSE,B739,2014 BOEING 737-924ER,Boeing,44560,United Airlines,UAL,,0,2,1,2,3,0,FALSE,United States,FALSE,FALSE,0,,0,FALSE,2,2014,place
11263201,1,TRUE,ABDCE1,FALSE,N8634A,/Date(1530673453630)/,1051,38000,38130,0,FALSE,FALSE,B738,2014 BOEING 737-8H4,Boeing,42522,Southwest Airlines,SWA,3165,0,2,1,2,3,0,FALSE,United States,FALSE,FALSE,0,,0,FALSE,2,2014,place
12596671,1,TRUE,C035BF,FALSE,C-FUJE,/Date(1530673453630)/,979,37000,37310,0,FALSE,FALSE,E170,Embraer EMB-175 SU,Embraer,17000291,Air Canada Express,SKV,,0,2,1,2,3,0,FALSE,Canada,FALSE,FALSE,0,,0,FALSE,2,2009,place
7866318,1,TRUE,7807CE,FALSE,B-6536,/Date(1530673453630)/,315,38000,37785,0,FALSE,FALSE,A332,Airbus A330 243,Airbus,1260,Air China,CCA,6272,0,3,1,2,3,0,FALSE,China,FALSE,FALSE,0,FALSE,0,FALSE,2,2011,place
11214230,1,FALSE,AB1D96,FALSE,N815SY,/Date(1530673453630)/,978,22250,22581,0,FALSE,FALSE,B738,2002 BOEING 737-8BK,Boeing,30623,"CIT LEASING CORP     - NEW YORK, NY",SCX,,0,2,1,2,3,0,FALSE,United States,FALSE,FALSE,0,,0,FALSE,2,2002,place
4958921,1,TRUE,4BAAC9,FALSE,TC-JVI,/Date(1530673453630)/,1079,40000,39814,0,FALSE,FALSE,B738,Boeing 737NG 8F2/W,Boeing,60013,Turkish Airlines,THY,,0,2,1,2,3,0,FALSE,Turkey,FALSE,FALSE,0,,0,FALSE,2,2016,place
10741980,1,TRUE,A3E8DC,FALSE,N351DN,/Date(1530673453630)/,980,34025,34046,0,FALSE,FALSE,A321,Airbus A321 211SL,Airbus,8251,Delta Air Lines,DAL,2066,0,2,1,2,3,0,FALSE,United States,FALSE,FALSE,0,FALSE,0,FALSE,2,2018,place
11078439,1,TRUE,A90B27,FALSE,N682FE,/Date(1530673453630)/,258,7575,7744,0,FALSE,FALSE,A306,1999 AIRBUS INDUSTRIE A300F4-605R,Airbus,800,FedEx,FDX,5716,0,3,1,2,3,0,FALSE,United States,FALSE,FALSE,0,FALSE,0,FALSE,2,1999,place
853579,1,TRUE,0D064B,FALSE,XA-ING,/Date(1530673453630)/,1035,38000,37841,0,FALSE,FALSE,A320,Airbus A320 214,Airbus,4304,Interjet,AIJ,6110,0,2,1,2,3,0,FALSE,Mexico,FALSE,FALSE,0,,0,FALSE,2,2010,place
2396745,1,TRUE,249249,FALSE,VARIOUS,/Date(1530673453630)/,1045,10075,9984,0,FALSE,FALSE,,,,,,,,0,0,0,,0,0,FALSE,Unknown or unassigned country,FALSE,TRUE,0,,0,FALSE,2,,place
12603577,1,FALSE,C050B9,FALSE,C-GEOU,/Date(1530673453630)/,1064,32975,33046,0,FALSE,FALSE,B763,Boeing 767 375ER,Boeing,30108,Air Canada,ACA,,0,3,1,2,3,0,FALSE,Canada,FALSE,FALSE,0,,0,FALSE,2,1999,place
10510408,1,TRUE,A06048,FALSE,N123QU,/Date(1530673453630)/,1098,12950,13080,0,FALSE,FALSE,G150,Gulfstream Aerospace G150,Gulfstream Aerospace,321,Gulfstream Aerospace LP,,,0,2,1,2,3,1,FALSE,United States,FALSE,FALSE,0,,0,FALSE,2,2016,place
3958536,1,TRUE,3C6708,FALSE,D-AIXH,/Date(1530673453630)/,1092,5475,5581,0,FALSE,FALSE,A359,Airbus A350 941,Airbus,184,Lufthansa,DLH,,0,3,1,2,3,0,FALSE,Germany,FALSE,FALSE,0,,0,FALSE,2,2017,place
11391862,1,TRUE,ADD376,FALSE,N990JL,/Date(1530673453630)/,1112,34000,34160,0,FALSE,FALSE,A321,Airbus A321 231SL,Airbus,7993,JetBlue Airways,JBU,,0,2,1,2,3,0,FALSE,United States,FALSE,FALSE,0,FALSE,0,FALSE,2,2017,place
4224210,1,TRUE,4074D2,FALSE,G-CKWB,/Date(1530673453630)/,1048,38950,38938,0,FALSE,FALSE,B789,Boeing 787 9,Boeing,38788,Norwegian Air UK,NRS,,0,3,1,2,3,0,FALSE,United Kingdom,FALSE,FALSE,0,,0,FALSE,2,2018,place
4574799,1,FALSE,45CE4F,FALSE,OY-SRO,/Date(1530673453630)/,1037,37000,37110,0,FALSE,FALSE,B762,Boeing 767 25EBDSF,Boeing,27194,Star Air,SRR,4510,0,3,1,2,3,0,FALSE,Denmark,FALSE,FALSE,0,,0,FALSE,2,1994,place
11355097,1,TRUE,AD43D9,FALSE,N954DL,/Date(1530673453630)/,1041,1775,2056,0,FALSE,FALSE,MD88,1990 MCDONNELL DOUGLAS AIRCRAFT CO MD-88,McDonnell Douglas,49885,"WILMINGTON TRUST CO TRUSTEE     - WILMINGTON, DE",DAL,1676,0,2,1,2,3,1,FALSE,United States,FALSE,FALSE,0,FALSE,0,FALSE,2,1990,place
11260871,1,TRUE,ABD3C7,FALSE,N861NN,/Date(1530673453630)/,1046,35975,36046,0,FALSE,FALSE,B738,2010 BOEING 737-823,Boeing,31109,American Airlines,AAL,4316,0,2,1,2,3,0,FALSE,United States,FALSE,FALSE,0,,0,FALSE,2,2010,place
4220886,1,FALSE,4067D6,FALSE,G-VGBR,/Date(1530673453630)/,1071,38000,37820,0,FALSE,FALSE,A333,Airbus A330 343E,Airbus,1329,Virgin Atlantic Airways,VIR,,0,3,1,2,3,0,FALSE,United Kingdom,FALSE,FALSE,0,,0,FALSE,2,2012,place
11074566,1,TRUE,A8FC06,FALSE,N67812,/Date(1530673453630)/,1057,36000,36012,0,FALSE,FALSE,B739,2014 BOEING 737-924ER,Boeing,43530,United Airlines,UAL,,0,2,1,2,3,0,FALSE,United States,FALSE,FALSE,0,,0,FALSE,2,2014,place
10923065,1,TRUE,A6AC39,FALSE,N529VA,/Date(1530673453630)/,959,125,116,0,FALSE,FALSE,A319,2008 AIRBUS A319-112,Airbus,3684,Virgin America,ASA,1625,0,2,1,2,3,0,FALSE,United States,FALSE,FALSE,0,TRUE,0,FALSE,2,2008,place
11024258,1,TRUE,A83782,FALSE,N62884,/Date(1530673453630)/,1039,34000,34110,0,FALSE,FALSE,B739,2015 BOEING 737-924ER,Boeing,42203,United Airlines,UAL,4425,0,2,1,2,3,0,FALSE,United States,FALSE,FALSE,0,,0,FALSE,2,2015,place
10704630,1,TRUE,A356F6,FALSE,N314PD,/Date(1530673453630)/,1088,37000,37390,0,FALSE,FALSE,B738,Boeing 737NG 800/W,Boeing,31259,American Airlines,AAL,,0,2,1,2,3,0,FALSE,United States,FALSE,FALSE,0,,0,FALSE,2,2017,place
204,1,TRUE,0000CC,FALSE,,/Date(1530673453630)/,1005,10000,10000,0,FALSE,FALSE,,,,,,,4242,0,0,0,,0,0,FALSE,Unknown or unassigned country,FALSE,FALSE,0,,0,FALSE,1,,place
3754473,1,TRUE,3.95E+12,FALSE,F-GSPJ,/Date(1530673453630)/,1060,37975,38025,0,FALSE,FALSE,B772,Boeing 777 228ER,Boeing,29009,Air France,AFR,6244,0,3,1,2,3,0,FALSE,France,FALSE,FALSE,0,,0,FALSE,2,1999,place
12615600,1,TRUE,C07FB0,FALSE,C-GWJF,/Date(1530673453630)/,21,38000,38089,0,FALSE,FALSE,B737,Boeing 737NG 7CT/W,Boeing,32766,WestJet,WJA,525,0,2,1,2,3,0,FALSE,Canada,FALSE,FALSE,0,FALSE,0,FALSE,2,2004,place
11233280,1,TRUE,AB6800,FALSE,N834JB,/Date(1530673453630)/,1013,5925,6244,0,FALSE,FALSE,A320,2013 AIRBUS A320-232,Airbus,5782,JetBlue Airways,JBU,,0,2,1,2,3,0,FALSE,United States,FALSE,FALSE,0,,0,FALSE,2,2013,place
5023810,1,FALSE,4CA842,FALSE,EI-ELA,/Date(1530673453630)/,965,38000,37850,0,FALSE,FALSE,A333,Airbus A330 302E,Airbus,1106,Aer Lingus,EIN,,0,3,1,2,3,0,FALSE,Ireland,FALSE,FALSE,0,,0,FALSE,2,2010,place
3951396,1,FALSE,3C4B24,FALSE,D-ABYD,/Date(1530673453630)/,418,35975,36025,0,FALSE,FALSE,B748,Boeing 747 830,Boeing,37829,Lufthansa,DLH,522,0,3,1,4,3,0,FALSE,Germany,FALSE,FALSE,0,FALSE,0,FALSE,4,2012,place
4342772,1,FALSE,4243F4,FALSE,VQ-BVY,/Date(1530673453630)/,1093,36975,36996,0,FALSE,FALSE,B738,Boeing 737NG 8Q8/W,Boeing,32841,Ikar Airlines,KAR,6011,0,2,1,2,3,0,FALSE,United Kingdom,FALSE,FALSE,0,,0,FALSE,2,2005,place
11206678,1,FALSE,AB0016,FALSE,N808FD,/Date(1530673453630)/,1062,32600,32801,0,FALSE,FALSE,A310, AIRBUS INDUSTRIE A310-324,Airbus,439,FedEx,FDX,,0,3,1,2,3,0,FALSE,United States,FALSE,FALSE,0,,0,FALSE,2,,place
4981217,1,TRUE,4C01E1,FALSE,YU-APB,/Date(1530673453630)/,436,1825,1905,0,FALSE,FALSE,A319,Airbus A319 132,Airbus,2296,Air Serbia,ASL,4643,0,2,1,2,3,0,FALSE,Serbia,FALSE,FALSE,0,FALSE,0,FALSE,2,2004,place
8698774,1,FALSE,84BB96,FALSE,JA226J,/Date(1530673453630)/,738,29000,28608,0,FALSE,FALSE,E170,Embraer EMB-170 STD,Embraer,17000514,J-Air,,2005,0,2,1,2,3,0,FALSE,Japan,FALSE,FALSE,0,,0,FALSE,2,2015,place
12609336,1,FALSE,C06738,FALSE,C-GNCH,/Date(1530673453614)/,1061,425,505,0,FALSE,FALSE,B738,Boeing 737NG 81D/W,Boeing,39438,Sunwing Airlines,SWG,,0,2,1,2,3,0,FALSE,Canada,FALSE,FALSE,0,,0,FALSE,2,2014,place
11136413,1,FALSE,A9ED9D,FALSE,N739MR,/Date(1530673453614)/,1063,3450,3450,0,FALSE,FALSE,C172,Cessna 172N,Cessna,17270654,Portland Police Bureau,,,0,1,1,1,1,0,FALSE,United States,FALSE,TRUE,0,,0,FALSE,2,1978,place
8700606,1,FALSE,84C2BE,FALSE,JA246J,/Date(1530673453614)/,847,12963,12748,0,FALSE,FALSE,E190,Embraer EMB-190 STD,Embraer,19000728,J-Air,,,0,2,1,2,3,0,FALSE,Japan,FALSE,FALSE,0,,0,FALSE,2,2017,place
10921927,1,TRUE,A6A7C7,FALSE,N528MP,/Date(1530673453614)/,904,24850,24862,0,FALSE,FALSE,GLEX,2008 BOMBARDIER INC BD-700-1A10,Bombardier,9307,"CR HOLDINGS LLC     - CRYSTAL LAKE, IL",,1210,1,2,1,2,3,1,FALSE,United States,FALSE,FALSE,0,FALSE,0,FALSE,5,2008,place
1320923,1,TRUE,1427DB,FALSE,RA-10203,/Date(1530673453614)/,1107,40000,40110,0,FALSE,FALSE,GLF5,Gulfstream Aerospace G550,Gulfstream Aerospace,5378,Jet Air Group,JSI,,0,2,1,2,3,1,FALSE,Russia,FALSE,FALSE,0,,0,FALSE,2,2012,place
12599419,1,FALSE,C0407B,FALSE,C-FYKW,/Date(1530673453614)/,1062,34975,35285,0,FALSE,FALSE,A319,Airbus A319 114,Airbus,695,Air Canada Rouge,ROU,3166,0,2,1,2,3,0,FALSE,Canada,FALSE,FALSE,0,,0,FALSE,2,1997,place
10751313,1,TRUE,A40D51,FALSE,N360LL,/Date(1530673453614)/,1037,1725,1964,0,FALSE,FALSE,A119,AgustaWestland Philadelphia AW.119 MkII,AgustaWestland Philadelphia,14948,AgustaWestland Philadelphia,,1200,0,1,4,1,2,0,FALSE,United States,FALSE,FALSE,0,FALSE,0,FALSE,2,2018,place
